Dealer PPM,Created On,Brand Affiliation,Build Date,Comment,Created By,Created By Delegate,Customer Name,Date failure,Date of Repair,Delivery Date,Event Type,Hours at failure,Modified By,Modified By Delegate,Modified On,Owner,Primary Affected Unit,Prime Product Application Category Code,Prime Product Application Category Name,Prime Product Application Code,Prime Product Application Name,Prime Product Family,Prime Product Family Code,Prime Product General Arrangement Number,Prime Product Model,Prime Product Source Facility,Product SNP,Record Created On,Serial Number,Service Meter Unit,SNP,Source Plant Code,Status,Status Reason,Work Order Number
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,7/9/2007,,"SAULNIER, BRIAN",,CANADIAN NATURAL RESOURCES LTD,,,4/9/2008,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK00378,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,6/2/2006,,"SAULNIER, BRIAN",,SUNCOR ENERGY INC,,,6/2/2006,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,510,Coal - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75001,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,8/10/2006,,"SAULNIER, BRIAN",,SUNCOR INC O.S.G,,,10/11/2006,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,510,Coal - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75002,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,10/10/2006,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS LIMITED PARTNERSHIP,,,2/15/2007,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK75003,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,2/27/2007,,"SAULNIER, BRIAN",,SUNCOR ENERGY INC,,,3/5/2007,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,510,Coal - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75004,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,2/11/2008,,"SAULNIER, BRIAN",,SUNCOR INC O.S.G,,,2/11/2008,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,510,Coal - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75005,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,4/9/2008,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS LIMITED PART,,,4/9/2008,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,510,Coal - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75007,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,4/30/2010,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS,,,4/30/2010,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK75010,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,3/30/2010,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS,,,3/30/2010,Dealer PPM,,"User, System",,6/23/2017 14:10,"SAULNIER, BRIAN",,107,MINING,590,,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK75011,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,12/30/2010,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS,,,12/30/2010,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK75012,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,1/30/2014,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS LIMITED,,,2/25/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75013,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,3/17/2014,,"SAULNIER, BRIAN",,SUNCOR,,,5/7/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75014,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:40,Caterpillar,5/23/2014,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS LP,,,6/30/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,,24H,Decatur Plant,7KK,,7KK75015,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,9/10/2014,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS,,,11/6/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,8X8400,24H,Decatur Plant,7KK,,7KK75016,,7KK,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,4/23/2013,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,7/25/2013,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300101,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,4/29/2013,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,7/26/2013,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300102,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,1/13/2014,,"SAULNIER, BRIAN",,SYNCRUDE CANADA LIMITED,,,4/11/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300129,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,1/21/2014,,"SAULNIER, BRIAN",,SYNCRUDE CANADA LIMITED,,,4/11/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300130,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,4/11/2014,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,6/27/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300139,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,4/23/2014,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,6/27/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300140,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,8/19/2014,,"SAULNIER, BRIAN",,CANADIAN NATURAL RESOURCES LTD,,,11/20/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300145,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,9/10/2014,,"SAULNIER, BRIAN",,CANADIAN NATURAL RESOURCES LTD,,,11/7/2014,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300147,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,11/13/2014,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,2/20/2015,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300155,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,1/7/2015,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,3/19/2015,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300160,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,1/14/2015,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,3/19/2015,Dealer PPM,,"User, System",,6/23/2017 14:10,"SAULNIER, BRIAN",,107,MINING,590,,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300161,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,4/10/2015,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,6/23/2015,Dealer PPM,,"User, System",,6/23/2017 14:10,"SAULNIER, BRIAN",,107,MINING,590,,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300167,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,9/25/2015,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,1/26/2016,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300175,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,10/1/2015,,"SAULNIER, BRIAN",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,1/26/2016,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300176,,B93,13,Active,Active,
CRM-630491-B6H3,5/26/2017 0:41,Caterpillar,11/11/2015,,"SAULNIER, BRIAN",,SUNCOR ENERGY OIL SANDS LIMITED,,,6/1/2016,Dealer PPM,,"User, System",,5/26/2017 13:39,"SAULNIER, BRIAN",,107,MINING,590,Tar Sands/Oil Shale - Surface,Motor Graders,MG,4233990,24M,Decatur Plant,B93,,B9300182,,B93,13,Active,Active,
CRM-632294-R3G7,5/29/2017 0:07,Caterpillar,8/13/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,1/25/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN02001,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:08,Caterpillar,8/5/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,1/25/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN01998,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:08,Caterpillar,8/15/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,1/25/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN02002,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:09,Caterpillar,8/14/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,1/25/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN02003,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:09,Caterpillar,7/8/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LTD,,,12/30/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN01994,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:10,Caterpillar,7/10/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,12/16/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN01995,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:11,Caterpillar,7/28/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,12/20/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,East Peoria Plt (TTT),MLN,,MLN01997,,MLN,16,Active,Active,
CRM-632294-R3G7,5/29/2017 0:11,Caterpillar,3/24/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LTD,,,12/16/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,Cat Brasil Ltda.- Piracicaba,FCT,,FCT01350,,FCT,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:12,Caterpillar,5/28/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,12/23/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790250,D8T,Cat Brasil Ltda.- Piracicaba,FCT,,FCT01472,,FCT,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:12,Caterpillar,3/30/2016,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,4/3/2017,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790300,D8T,Cat Brasil Ltda.- Piracicaba,FMC,,FMC00664,,FMC,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:13,Caterpillar,3/30/2016,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,4/3/2017,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790300,D8T,Cat Brasil Ltda.- Piracicaba,FMC,,FMC00665,,FMC,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:13,Caterpillar,3/31/2016,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,4/3/2017,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:32,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790300,D8T,Cat Brasil Ltda.- Piracicaba,FMC,,FMC00667,,FMC,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:14,Caterpillar,3/31/2016,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,4/5/2017,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:33,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790300,D8T,Cat Brasil Ltda.- Piracicaba,FMC,,FMC00668,,FMC,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:14,Caterpillar,3/8/2016,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LTD,,,4/5/2017,Dealer PPM,,"Morr, Tara L",,11/10/2017 5:32,"MCMILLAN, DAVID B",Yes,107,MINING,590,Tar Sands/Oil Shale - Surface,Medium Track Type Tractors,MT,3790300,D8T,Cat Brasil Ltda.- Piracicaba,FMC,,FMC00652,,FMC,28,Active,Active,
CRM-632294-R3G7,5/29/2017 0:15,Caterpillar,3/6/2014,,"MCMILLAN, DAVID B",,SUNCOR ENERGY OIL SANDS LIMITED,,,2/29/2016,Dealer PPM,,"User, System","Morr, Tara L",11/10/2017 5:33,"MCMILLAN, DAVID B",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Large Wheel Loaders,LW,3168200,992K,Aurora Plant,880,,88000443,,880,12,Active,Active,
CRM-632645-W1B0,5/29/2017 22:39,Caterpillar,5/25/2011,,"WEATHERBY, TODD",,IMPERIAL OIL RESOURCE VENTURES LIMITED,,,4/20/2012,Dealer PPM,,"Morr, Tara L",,11/10/2017 5:31,"WEATHERBY, TODD",Yes,107,MINING,590,,Large Off-Highway Trucks,LO,2723300,797F,Decatur Plant,LAJ,,LAJ00262,,LAJ,13,Active,Active,
CRM-632699-X6X0,5/30/2017 1:42,Caterpillar,,OPL drive leaking oil - packing.,"Spoor, Gordon A",,,6/27/2012,,,Dealer PPM,1800,"Spoor, Gordon A",,5/30/2017 1:42,"Spoor, Gordon A",,,,,,Excavators-Large,XL,,390D L,Cat S.A.R.L. Gosselies Invento,WBT,,WBT00086,,WBT,,Active,Active,
CRM-632699-X6X0,5/30/2017 1:43,Caterpillar,9/29/2011,RH OPL drive leaking oil - packing,"Spoor, Gordon A",,IMPERIAL OIL RESOURCE VENTURES LIMITED,4/1/2013,,4/25/2012,Dealer PPM,4647,"Spoor, Gordon A",,5/30/2017 1:43,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3404058,390D L,Cat S.A.R.L. Gosselies Invento,WBT,,WBT00201,,WBT,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:44,Caterpillar,8/31/2012,LH  OPL drive leaking oil - packing.,"Spoor, Gordon A",,EMECO CANADA LIMITED ATTN ACCOUNTS PAYABLE,5/23/2013,,12/18/2012,Dealer PPM,1056,"Spoor, Gordon A",,5/30/2017 1:44,"Spoor, Gordon A",,120,EQUIPMENT SERVICES,710,Independent Rental Companies,Excavators-Large,XL,3927694,390D L,Cat S.A.R.L. Gosselies Invento,WBT,,WBT00267,,WBT,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:45,Caterpillar,10/6/2014,Both   POPL drives leaking oil - packing.,"Spoor, Gordon A",,BRODA GROUP LP,5/27/2015,,5/4/2015,Dealer PPM,176,"Spoor, Gordon A",,5/30/2017 1:45,"Spoor, Gordon A",,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00199,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:47,Caterpillar,7/7/2015,Both  POPL drives leaking oil - packing.,"Spoor, Gordon A",,NORTH AMERICAN FLEET COMPANY LTD,4/6/2016,,11/10/2015,Dealer PPM,1288,"Spoor, Gordon A",,5/30/2017 1:47,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3891738,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00260,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:47,Caterpillar,10/1/2015,LH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,SUNCOR ENERGY OIL SANDS LIMITED,7/5/2015,,2/26/2016,Dealer PPM,1072,"Spoor, Gordon A",,5/30/2017 1:47,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00277,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:49,Caterpillar,7/3/2013,RH  POPL drive leaking oil - packing,"Spoor, Gordon A",,NORTH AMERICAN FLEET COMPANY LTD,8/18/2016,,3/26/2014,Dealer PPM,2750,"Spoor, Gordon A",,5/30/2017 1:49,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3927694,390D L,Cat S.A.R.L. Gosselies Invento,WBT,,WBT00294,,WBT,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:50,Caterpillar,3/19/2015,RH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,SUNCOR ENERGY OIL SANDS LIMITED,7/27/2016,,2/26/2016,Dealer PPM,1200,"Spoor, Gordon A",,5/30/2017 1:50,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00234,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:51,Caterpillar,9/29/2015,RH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,NORTH AMERICAN FLEET COMPANY LTD,8/9/2016,,12/14/2015,Dealer PPM,1586,"Spoor, Gordon A",,5/30/2017 1:51,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00276,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:52,Caterpillar,7/7/2015,RH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,NORTH AMERICAN CONSTRUCTION GROUP INC,8/26/2016,,11/3/2015,Dealer PPM,2431,"Spoor, Gordon A",,5/30/2017 1:52,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3891738,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00261,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:54,Caterpillar,10/1/2015,RH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,SUNCOR ENERGY OIL SANDS LIMITED,8/29/2016,,2/26/2016,Dealer PPM,1676,"Spoor, Gordon A",,5/30/2017 1:54,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00277,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:54,Caterpillar,3/19/2015,Both  POPL drives leaking oil - packing.,"Spoor, Gordon A",,SUNCOR ENERGY OIL SANDS LIMITED,11/15/2016,,2/26/2016,Dealer PPM,3000,"Spoor, Gordon A",,5/30/2017 1:56,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00234,,MGF,25,Active,Active,
CRM-632699-X6X0,5/30/2017 1:55,Caterpillar,10/1/2015,RH  POPL drive leaking oil - packing.,"Spoor, Gordon A",,SUNCOR ENERGY OIL SANDS LIMITED,1/31/2017,,2/26/2016,Dealer PPM,3951,"Spoor, Gordon A",,5/30/2017 2:16,"Spoor, Gordon A",,107,MINING,590,Tar Sands/Oil Shale - Surface,Excavators-Large,XL,3817568,390F,Cat S.A.R.L. Gosselies Invento,MGF,,MGF00277,,MGF,25,Active,Active,
CRM-623685-R1K1,5/31/2017 4:57,Caterpillar,8/19/2015,Hub down 250 ml and oil residue all over front engine and out hood vent perforations.,"Spoor, Gordon A",,G R MAC LIND LOGGING LTD,5/30/2017,,5/26/2016,Dealer PPM,2596,"User, System","Morr, Tara L",11/10/2017 10:48,"Spoor, Gordon A",No,115,LOGGING,410,Access Road Construction & Maintenance,Excavators-Forestry,XF,4353430,320D2FM,Cat Brasil Ltda.- Piracicaba,BW2,,BW200164,,BW2,28,Active,Active,1615888
CRM-633671-C2C6,5/31/2017 5:41,Caterpillar,4/13/2016,Not charging and oily substance from alternator.,"Spoor, Gordon A",,TRI VALLEY CONSTRUCTION LTD,5/29/2017,,9/16/2016,Dealer PPM,1253,"Spoor, Gordon A",,5/31/2017 5:41,"Spoor, Gordon A",,,,402,,Wheel Skidder,WK,4337130,535D,Lagrange Plant  (Ga),3L5,,3L500122,,3L5,LG,Active,Active,1613575
CRM-633671-C2C6,5/31/2017 5:43,Caterpillar,4/27/2016,Not charging and oily substance from alternator.,"Spoor, Gordon A",,K & M TRUCKING LTD,5/26/2017,,2/1/2017,Dealer PPM,630,"Spoor, Gordon A",,5/31/2017 5:43,"Spoor, Gordon A",,115,LOGGING,405,Timber Harvesting,Wheel Skidder,WK,4337130,535D,Lagrange Plant  (Ga),3L5,,3L500124,,3L5,LG,Active,Active,
CRM-633671-C2C6,5/31/2017 5:45,Caterpillar,4/24/2015,"Plugged vents, look burnt inside and oil residue.","Spoor, Gordon A",,G R MAC LIND LOGGING LTD,5/24/2017,,7/30/2015,Dealer PPM,4606,"Spoor, Gordon A",,5/31/2017 5:53,"Spoor, Gordon A",,115,LOGGING,405,Timber Harvesting,Wheel Skidder,WK,4337131,545D,Lagrange Plant  (Ga),4L5,,4L500117,,4L5,LG,Active,Active,
CRM-633671-C2C6,5/31/2017 5:46,Caterpillar,4/14/2016,"Plugged vents, look burnt inside and oil residue.","Spoor, Gordon A",,GROOT BROS CONTRACTING LTD,5/24/2017,,9/26/2016,Dealer PPM,2062,"Spoor, Gordon A",,5/31/2017 5:53,"Spoor, Gordon A",,115,LOGGING,405,Timber Harvesting,Wheel Skidder,WK,4337131,545D,Lagrange Plant  (Ga),4L5,,4L500142,,4L5,LG,Active,Active,
